,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.http-equiv,attributes.href,attributes.rel,attributes.as,attributes.crossorigin,attributes.class,attributes.id,attributes.style,attributes.data-action,attributes.data-aod-close-on-esc-action,attributes.data-csa-c-func-deps,attributes.data-csa-c-id,attributes.data-csa-c-type,attributes.data-close-all-offers-display,attributes.tabindex,attributes.aria-label,attributes.role,attributes.data-aod-close-filter-on-click-outside-filter,attributes.action,attributes.method,attributes.data-aod-pinned-offer-scroll-top,attributes.aria-atomic,attributes.aria-live,attributes.data-a-color,attributes.data-a-size,price,attributes.aria-hidden,attributes.data-csa-c-content-id,attributes.data-csa-c-delivery-benefit-program-id,attributes.data-csa-c-delivery-condition,attributes.data-csa-c-delivery-cutoff,attributes.data-csa-c-delivery-price,attributes.data-csa-c-delivery-time,attributes.data-csa-c-delivery-type,attributes.data-csa-c-distance,attributes.data-csa-c-mir-sub-type,attributes.data-csa-c-mir-type,attributes.data-csa-c-mir-variant,attributes.data-csa-c-mir-view,attributes.data-csa-c-pickup-location,attributes.data-csa-c-value-proposition,attributes.target,attributes.data-aod-delivery-more-action,attributes.data-aod-atc-action,attributes.data-aod-click-log,attributes.aria-labelledby,attributes.name,attributes.type,attributes.data-show-aod-qty-dropdown,attributes.data-select-aod-qty-option,attributes.value,attributes.data-aod-sticky-pinned-offer-show-more,attributes.title,attributes.data-aod-sticky-pinned-offer-show-less,attributes.alt,attributes.src,attributes.data-aod-pinned-offer-show-more,attributes.data-aod-pinned-offer-show-less,attributes.data-aod-filter-container-hover,attributes.data-aod-show-filter-action,attributes.data-aod-filter-clear-all,attributes.data-aod-toggle-filter-checkbox,attributes.data-aod-filter-swatch-hover,attributes.data-aod-filter-swatch-expand,attributes.data-aod-load-offers,attributes.data-a-carousel-options,attributes.autocomplete,attributes.aria-posinset,attributes.aria-setsize,attributes.data-a-dynamic-image,attributes.data-a-max-rows,attributes.data-a-overflow-marker,attributes.data-a-recalculate,attributes.data-a-updated,attributes.data-a-word-break,attributes.data-a-modal,attributes.data-addnewaddress,attributes.accept-charset,attributes.data-value,attributes.aria-describedby,attributes.data-nav-digest,attributes.data-nav-selected,attributes.current,attributes.selected,attributes.dir,attributes.placeholder,attributes.data-csa-c-slot-id,attributes.data-nav-ref,attributes.data-nav-role,attributes.data-ux-jq-mouseenter,attributes.border,attributes.height,attributes.hidefocus,attributes.usemap,attributes.width,attributes.coords,attributes.shape,attributes.data-csa-c-interaction-events,attributes.data-category,attributes.data-handler,attributes.data-nav-flyout-full-width,attributes.data-nav-key,attributes.data-slots,attributes.cel_widget_id,attributes.data-cel-widget,attributes.data-feature-name,attributes.data-card-metrics-id,attributes.data-mix-claimed,attributes.data-add-to-cart,attributes.data-atc-library,attributes.data-components,attributes.data-count,attributes.data-points-total,attributes.data-price-totals,attributes.data-punt,attributes.data-a-card-type,attributes.data-display-string-list,attributes.data-asins,attributes.data-mix-operations,attributes.data-numitems,attributes.data-reftag,attributes.data-a-input-name,attributes.for,attributes.checked,attributes.data-rows,attributes.data-acp-tracking,attributes.data-a-ajax-strategy,attributes.data-a-display-strategy,attributes.data-a-transition-strategy,attributes.data-faceoutkataname,attributes.data-faceoutspecs,attributes.data-individuals,attributes.data-language,attributes.data-linkparameters,attributes.data-marketplaceid,attributes.data-name,attributes.data-offset,attributes.data-reftagprefix,attributes.data-slotindex,attributes.noshade,attributes.size,attributes.data-ask-dpsearch-desktop-input-click,attributes.data-ask-dpsearch-desktop-input-focusin,attributes.data-ask-dpsearch-desktop-input-change,attributes.data-ask-dpsearch-desktop-input-keyup,attributes.data-ask-detail-page-search-prefetch-click,attributes.data-ask-prevent-enter-key,attributes.data-autocomplete-search-results-brief,attributes.maxlength,attributes.data-ask-log-click-csm,attributes.data-ask-dpsearch-desktop-go-to-tab,attributes.data-a-remove-bottom-gutter,attributes.data-element-id,attributes.data-state,attributes.data-hook,attributes.data-reviews:filter-action:push-state,attributes.data-reviews-state-param,attributes.aria-disabled,attributes.aria-valuenow,attributes.aria-expanded,attributes.data-a-expander-toggle,attributes.data-csa-interaction-events,attributes.data-widget-name,attributes.cellspacing
233,17,DIV,0.0,DIV.a-row,,0.0,0.0,//*[@id='aod-sticky-pinned-offer-additional-content']/div[1]/div[8],0.0,,,,,,,,a-column a-span12 a-spacing-none a-span-last,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,16,DIV,0.0,DIV#aod-sticky-pinned-offer-additional-content.a-section.a-spacing-none.a-spacing-top-small.a-padding-none.aod-hide,,0.0,0.0,//*[@id='aod-sticky-pinned-offer-additional-content']/div[2],0.0,,,,,,,,a-section aod-offer-divider aod-clear-float,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,15,DIV,4.0,DIV#pinned-de-id.a-column.a-span12.a-spacing-none.pinned-offer-block.a-span-last,See less,562.0,468.0,//*[@id='aod-pinned-offer-main-content-show-less'],97.703125,,,,,,,,a-section a-spacing-top-micro aod-clear-float,aod-pinned-offer-main-content-show-less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,16,SPAN,0.0,DIV#aod-pinned-offer-main-content-show-less.a-section.a-spacing-top-micro.aod-clear-float,See less,0.0,468.0,//*[@id='aod-pinned-offer-main-content-show-less']/span,101.703125,,,,,,,,a-declarative,,,aod-sticky-pinned-offer-show-less,,aui-da-aod-sticky-pinned-offer-show-less,pbgpdm-s3bh2n-e5aql7-a6kmhy,widget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,17,A,0.0,SPAN.a-declarative,See less,0.0,0.0,//*[@id='aod-sticky-pinned-offer-show-less-link'],0.0,,,,#,,,,a-link-normal aod-hide,aod-sticky-pinned-offer-show-less-link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Show less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,18,I,0.0,A#aod-sticky-pinned-offer-show-less-link.a-link-normal.aod-hide,,0.0,0.0,//*[@id='aod-sticky-pinned-offer-show-less-link']/i,0.0,,,,,,,,a-icon a-icon-arrow-up a-icon-mini aod-arrow-up,,,,,,,,,,,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11,HR,4.0,DIV#aod-sticky-pinned-offer.a-section.a-spacing-none.aod-sticky-pinned-offer.aod-sticky-pinned-offer-show-position,,602.0,448.0,//*[@id='aod-sticky-pinned-offer']/hr,117.703125,,,,,,,,a-spacing-none a-divider-normal aod-offer-block-divider,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,9,DIV,301.703125,DIV#aod-container.a-section.a-spacing-none.a-padding-none,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)               2 ratings                                   New                              Added Updated Not added                                           $202.24$202.24                                                                                                                                                                                                                                              FREE delivery Thursday, June 2. Order within 23 hrs 38 mins  Or fastest delivery Wednesday, June 1          ...
                             More                                                                                                   Add to Cart         View Cart                                            Qty: 1             1                2               3               4               5               6               7               8               9               10               11               12               13               14               15               16               17               18               19               20               21               22               23               24               25               26               27               28               29                                                                              See more                                                                                                                                                Ships from       Amazon.com                                           Sold by      Amazon.com                                                                                                                         See less",587.0,448.0,//*[@id='aod-pinned-offer'],-973.0,,,,,,,,a-section a-spacing-none aod-pinned-offer,aod-pinned-offer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,10,DIV,297.703125,DIV#aod-pinned-offer.a-section.a-spacing-none.aod-pinned-offer,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)               2 ratings                                   New                              Added Updated Not added                                           $202.24$202.24                                                                                                                                                                                                                                              FREE delivery Thursday, June 2. Order within 23 hrs 38 mins  Or fastest delivery Wednesday, June 1          ...
                             More                                                                                                   Add to Cart         View Cart                                            Qty: 1             1                2               3               4               5               6               7               8               9               10               11               12               13               14               15               16               17               18               19               20               21               22               23               24               25               26               27               28               29                                                                              See more                                                                                                                                                Ships from       Amazon.com                                           Sold by      Amazon.com                                                                                                                         See less",587.0,448.0,//*[@id='aod-pinned-offer']/div,-973.0,,,,,,,,a-section a-spacing-none asin-container-padding aod-clear-float,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,11,DIV,166.703125,DIV.a-section.a-spacing-none.asin-container-padding.aod-clear-float,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)               2 ratings                                   New                              Added Updated Not added                                           $202.24$202.24                                                                                                                                                                                                                                              FREE delivery Thursday, June 2. Order within 23 hrs 38 mins  Or fastest delivery Wednesday, June 1          ...
                             More                                                                                                   Add to Cart         View Cart                                            Qty: 1             1                2               3               4               5               6               7               8               9               10               11               12               13               14               15               16               17               18               19               20               21               22               23               24               25               26               27               28               29",547.0,468.0,//*[@id='aod-pinned-offer']/div/div[1],-955.0,,,,,,,,a-fixed-left-grid pinned-offer-inner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12,DIV,166.703125,DIV.a-fixed-left-grid.pinned-offer-inner,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)               2 ratings                                   New                              Added Updated Not added                                           $202.24$202.24                                                                                                                                                                                                                                              FREE delivery Thursday, June 2. Order within 23 hrs 38 mins  Or fastest delivery Wednesday, June 1          ...
                             More                                                                                                   Add to Cart         View Cart                                            Qty: 1             1                2               3               4               5               6               7               8               9               10               11               12               13               14               15               16               17               18               19               20               21               22               23               24               25               26               27               28               29",547.0,468.0,//*[@id='aod-pinned-offer']/div/div[1]/div,-955.0,,,,,,,,a-fixed-left-grid-inner,,padding-left:165px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,13,DIV,135.0,DIV.a-fixed-left-grid-inner,,165.0,468.0,//*[@id='pinned-image-id'],-955.0,,,,,,,,a-fixed-left-grid-col offer-image-block aod-padding-right-10 a-col-left,pinned-image-id,width:165px;margin-left:-165px;float:left;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,14,IMG,135.0,DIV#pinned-image-id.a-fixed-left-grid-col.offer-image-block.aod-padding-right-10.a-col-left,,132.828125,479.078125,//*[@id='aod-asin-image-id'],-955.0,,,,,,,,,aod-asin-image-id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://images-na.ssl-images-amazon.com/images/I/41bw0oIIFNL.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,13,DIV,166.703125,DIV.a-fixed-left-grid-inner,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)               2 ratings                                   New                              Added Updated Not added                                           $202.24$202.24                                                                                                                                                                                                                                              FREE delivery Thursday, June 2. Order within 23 hrs 38 mins  Or fastest delivery Wednesday, June 1          ...
                             More                                                                                                   Add to Cart         View Cart                                            Qty: 1             1                2               3               4               5               6               7               8               9               10               11               12               13               14               15               16               17               18               19               20               21               22               23               24               25               26               27               28               29",382.0,633.0,//*[@id='pinned-de-id'],-955.0,,,,,,,,a-fixed-left-grid-col pinned-offer-block a-col-right,pinned-de-id,padding-left:0%;float:left;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,14,DIV,40.0,DIV#pinned-de-id.a-fixed-left-grid-col.pinned-offer-block.a-col-right,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)               2 ratings",382.0,633.0,//*[@id='aod-asin-block-asin'],-955.0,,,,,,,,a-section a-spacing-none,aod-asin-block-asin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,15,DIV,20.0,DIV#aod-asin-block-asin.a-section.a-spacing-none,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)",382.0,633.0,//*[@id='aod-asin-title'],-955.0,,,,,,,,a-row,aod-asin-title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,16,H5,20.0,DIV#aod-asin-title.a-row,"CAD Audio, 2 GXLD2HBAH Digital Wireless Combo Microphone System, Handheld and Bodypack, AH Frequency Band (AMS-GXLD2-HBAH)",382.0,633.0,//*[@id='aod-asin-title-text'],-955.0,,,,,,,,aod-asin-title-text-class,aod-asin-title-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,15,DIV,20.0,DIV#aod-asin-block-asin.a-section.a-spacing-none,2 ratings,382.0,633.0,//*[@id='aod-asin-reviews'],-935.0,,,,,,,,a-row,aod-asin-reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,16,SPAN,16.0,DIV#aod-asin-reviews.a-row,,83.40625,633.0,//*[@id='aod-asin-reviews']/span[1],-933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,17,I,18.0,SPAN,,80.0,633.0,//*[@id='aod-asin-reviews-star'],-933.0,,,,,,,,a-icon a-icon-star a-star-4,aod-asin-reviews-star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,16,SPAN,16.0,DIV#aod-asin-reviews.a-row,2 ratings,47.84375,716.40625,//*[@id='aod-asin-reviews-block'],-933.0,,,,,,,,,aod-asin-reviews-block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,17,SPAN,15.0,SPAN#aod-asin-reviews-block,2 ratings,47.84375,716.40625,//*[@id='aod-asin-reviews-count-title'],-931.0,,,,,,,,a-size-small a-color-base aod-asin-reviews-block-class,aod-asin-reviews-count-title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,14,DIV,21.703125,DIV#pinned-de-id.a-fixed-left-grid-col.pinned-offer-block.a-col-right,New                              Added Updated Not added,382.0,633.0,//*[@id='pinned-de-id']/div[2],-915.0,,,,,,,,a-fixed-right-grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,15,DIV,21.703125,DIV.a-fixed-right-grid,New                              Added Updated Not added,382.0,633.0,//*[@id='pinned-de-id']/div[2]/div,-915.0,,,,,,,,a-fixed-right-grid-inner,,padding-right:150px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,16,DIV,20.0,DIV.a-fixed-right-grid-inner,New,232.0,633.0,//*[@id='pinned-de-id']/div[2]/div/div[1],-915.0,,,,,,,,a-fixed-right-grid-col aod-padding-right-10 a-col-left,,padding-right:0%;float:left;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,17,DIV,20.0,DIV.a-fixed-right-grid-col.aod-padding-right-10.a-col-left,New,222.0,633.0,//*[@id='aod-offer-heading'],-915.0,,,,,,,,a-section a-spacing-none a-padding-none aod-clear-float,aod-offer-heading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,18,H5,20.0,DIV#aod-offer-heading.a-section.a-spacing-none.a-padding-none.aod-clear-float,New,222.0,633.0,//*[@id='aod-offer-heading']/h5,-915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,16,DIV,21.703125,DIV.a-fixed-right-grid-inner,Added Updated Not added,150.0,865.0,//*[@id='pinned-de-id']/div[2]/div/div[2],-915.0,,,,,,,,a-fixed-right-grid-col aod-atc-inline-msg-column a-col-right,,width:150px;margin-right:-150px;float:left;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,17,DIV,20.0,DIV.a-fixed-right-grid-col.aod-atc-inline-msg-column.a-col-right,Added,69.046875,945.953125,//*[@id='aod-offer-added-to-cart-0'],-913.296875,,,,,,,,a-box a-alert-inline a-alert-inline-success aod-visibility-hidden a-spacing-none,aod-offer-added-to-cart-0,,,,,,,,,,,,,,,true,polite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,18,DIV,15.0,DIV#aod-offer-added-to-cart-0.a-box.a-alert-inline.a-alert-inline-success.aod-visibility-hidden.a-spacing-none,Added,69.046875,945.953125,//*[@id='aod-offer-added-to-cart-0']/div,-913.296875,,,,,,,,a-box-inner a-alert-container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,19,I,18.0,DIV.a-box-inner.a-alert-container,,18.0,947.953125,//*[@id='aod-offer-added-to-cart-0']/div/i,-914.296875,,,,,,,,a-icon a-icon-alert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,19,DIV,15.0,DIV.a-box-inner.a-alert-container,Added,41.046875,973.953125,//*[@id='aod-offer-added-to-cart-0']/div/div,-913.296875,,,,,,,,a-alert-content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,17,DIV,0.0,DIV.a-fixed-right-grid-col.aod-atc-inline-msg-column.a-col-right,Updated,0.0,0.0,//*[@id='aod-offer-updated-cart-0'],0.0,,,,,,,,a-box a-alert-inline a-alert-inline-success aok-hidden a-spacing-none,aod-offer-updated-cart-0,,,,,,,,,,,,,,,true,polite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,18,DIV,0.0,DIV#aod-offer-updated-cart-0.a-box.a-alert-inline.a-alert-inline-success.aok-hidden.a-spacing-none,Updated,0.0,0.0,//*[@id='aod-offer-updated-cart-0']/div,0.0,,,,,,,,a-box-inner a-alert-container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,19,I,0.0,DIV.a-box-inner.a-alert-container,,0.0,0.0,//*[@id='aod-offer-updated-cart-0']/div/i,0.0,,,,,,,,a-icon a-icon-alert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,19,DIV,0.0,DIV.a-box-inner.a-alert-container,Updated,0.0,0.0,//*[@id='aod-offer-updated-cart-0']/div/div,0.0,,,,,,,,a-alert-content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,17,DIV,0.0,DIV.a-fixed-right-grid-col.aod-atc-inline-msg-column.a-col-right,Not added,0.0,0.0,//*[@id='aod-offer-not-added-to-cart-0'],0.0,,,,,,,,a-box a-alert-inline a-alert-inline-error aok-hidden a-spacing-none,aod-offer-not-added-to-cart-0,,,,,,,,,,alert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
